Date,Adj Close
4/13/2018,59.23779017
4/16/2018,73.76388073
4/17/2018,84.57862738
4/18/2018,85.21785174
4/19/2018,58.11854682
4/20/2018,33.69115172
4/23/2018,33.32282812
4/24/2018,13.47610939
4/25/2018,25.52313441
4/26/2018,59.98230075
4/27/2018,62.41574583
4/30/2018,35.70906959
5/1/2018,43.95591524
5/2/2018,25.42705074
5/3/2018,21.08313865
5/4/2018,68.46041403
5/7/2018,74.53152217
5/8/2018,74.53152217
5/9/2018,88.6379407
5/10/2018,93.72780936
5/11/2018,94.86441912
5/14/2018,95.07414341
5/15/2018,50.41551902
5/16/2018,65.25862872
5/17/2018,59.837663
5/18/2018,43.7282828
5/21/2018,74.55452034
5/22/2018,57.08017993
5/23/2018,68.13560093
5/24/2018,52.88050958
5/25/2018,38.04860025
5/29/2018,12.57414061
5/30/2018,59.37217039
5/31/2018,43.22681433
6/1/2018,65.58620663
6/4/2018,73.2960629
6/5/2018,74.60892333
6/6/2018,86.26006366
6/7/2018,85.4922375
6/8/2018,89.37021718
6/11/2018,90.99870574
6/12/2018,92.64356465
6/13/2018,55.22222587
6/14/2018,69.67405641
6/15/2018,55.92188886
6/18/2018,37.86898687
6/19/2018,19.92585446
6/20/2018,39.11346283
6/21/2018,16.83725715
6/22/2018,33.30459103
6/25/2018,10.33757037
6/26/2018,23.09924257
6/27/2018,12.82864053
6/28/2018,40.14965495
6/29/2018,46.51693667
7/2/2018,56.77536296
7/3/2018,38.4600249
7/5/2018,70.88877123
7/6/2018,84.05921728
7/9/2018,90.77797168
7/10/2018,92.65136411
7/11/2018,57.13503114
7/12/2018,74.89569347
7/13/2018,76.19260113
7/16/2018,70.02624925
7/17/2018,80.64605577
7/18/2018,84.84993861
7/19/2018,53.52071983
7/20/2018,45.85382821
7/23/2018,59.86732406
7/24/2018,80.44784139
7/25/2018,91.53346474
7/26/2018,73.97097377
7/27/2018,40.53807223
7/30/2018,26.68614753
7/31/2018,50.50249603
8/1/2018,43.31401225
8/2/2018,66.55792288
8/3/2018,77.50152022
8/6/2018,84.17720995
8/7/2018,88.71626109
8/8/2018,84.09666611
8/9/2018,67.0709181
8/10/2018,26.96507785
8/13/2018,18.00338861
8/14/2018,55.59429483
8/15/2018,30.71639799
8/16/2018,62.96396837
